"ka"	"avg.dif"	"stdev"	"sites.used"
33.5	-2.80406581693831	1.89328560516989	11
33.4	-2.28560087933561	2.23405152368117	12
33.3	-2.28560087933561	2.23405152368117	12
33.2	-2.29280543589288	2.28396402855906	11
33.1	-2.29280543589288	2.28396402855906	11
33	-2.29280543589288	2.28396402855906	11
32.9	-2.29280543589288	2.28396402855906	11
32.8	-2.28736565705911	2.23269475564927	12
32.7	-2.09469511924324	2.33284383014622	11
32.6	-2.09469511924324	2.33284383014622	11
32.5	-2.09469511924324	2.33284383014622	11
32.4	-2.09469511924324	2.33284383014622	11
32.3	-2.09469511924324	2.33284383014622	11
32.2	-2.09469511924324	2.33284383014622	11
32.1	-2.33454567659991	2.14643838393892	10
32	-2.77671117624709	2.08810726481471	9
31.9	-2.77671117624709	2.08810726481471	9
31.8	-2.84535906204202	2.06383292796066	8
31.7	-2.84535906204202	2.06383292796066	8
31.6	-2.84535906204202	2.06383292796066	8
31.5	-2.84535906204202	2.06383292796066	8
31.4	-2.84535906204202	2.06383292796066	8
31.3	-2.84535906204202	2.06383292796066	8
31.2	-2.84535906204202	2.06383292796066	8
31.1	-2.84535906204202	2.06383292796066	8
31	-2.84535906204202	2.06383292796066	8
30.9	-1.84143624816806	2.0948722117877	10
30.8	-1.84143624816806	2.0948722117877	10
30.7	-2.11647421947862	1.98808634551412	11
30.6	-2.85265577119511	2.10115323638499	11
30.5	-2.5353370786517	2.11606890709395	10
30.4	-2.34501099169518	2.30682008054527	8
30.3	-2.05594637138361	2.5156742107081	9
30.2	-1.92388861748902	2.55095575080001	10
30.1	-1.92388861748902	2.55095575080001	10
30	-1.92388861748902	2.55095575080001	10
29.9	-1.75191188879514	2.62540648488	11
29.8	-2.07028985507247	2.60289345091389	12
29.7	-2.07028985507247	2.60289345091389	12
29.6	-2.07028985507247	2.60289345091389	12
29.5	-2.07028985507247	2.60289345091389	12
29.4	-2.07028985507247	2.60289345091389	12
29.3	-2.07028985507247	2.60289345091389	12
29.2	-2.07028985507247	2.60289345091389	12
29.1	-2.07028985507247	2.60289345091389	12
29	-2.07028985507247	2.60289345091389	12
28.9	-2.07028985507247	2.60289345091389	12
28.8	-2.3103941978881	2.54629948565917	13
28.7	-2.3103941978881	2.54629948565917	13
28.6	-3.09998371600718	2.3907404679305	12
28.5	-3.09998371600718	2.3907404679305	12
28.4	-2.32705289336947	2.29295537901833	11
28.3	-2.32705289336947	2.29295537901833	11
28.2	-2.43868832437715	2.37586025502218	10
28.1	-2.04448515442654	2.18280351532653	9
28	-2.28200293111872	2.17111124811972	10
27.9	-2.53785824784238	2.38112210739599	12
27.8	-2.26198649908958	2.30720226182208	11
27.7	-2.15300643217717	2.23991494197822	12
27.6	-2.2761978129345	2.18248553071883	13
27.5	-2.49091541092029	2.45903264937038	13
27.4	-2.71987257775606	2.45886756696405	12
27.3	-1.9967250385179	2.58653906353768	13
27.2	-1.73048159908809	2.62177389926939	12
27.1	-1.67224643944234	2.56885092247477	13
27	-1.94484088212715	2.57124785903138	14
26.9	-1.94484088212715	2.57124785903138	14
26.8	-2.01595392882642	2.6108366448687	13
26.7	-1.78292623351246	2.73416774220429	13
26.6	-1.78292623351246	2.73416774220429	13
26.5	-1.78292623351246	2.73416774220429	13
26.4	-1.7139071114523	2.68716682867996	14
26.3	-1.50417684416219	2.6128010343499	15
26.2	-1.7620436411008	2.59664267182997	15
26.1	-1.7620436411008	2.59664267182997	15
26	-1.7620436411008	2.59664267182997	15
25.9	-1.7620436411008	2.59664267182997	15
25.8	-1.68185912310699	2.58356994297815	16
25.7	-1.5414523405845	2.55242565466747	17
25.6	-2.05535845139228	2.41068367319804	16
25.5	-2.12281561867542	2.51172287971127	14
25.4	-2.14668457905879	2.42036356404677	15
25.3	-2.14668457905879	2.42036356404677	15
25.2	-2.14668457905879	2.42036356404677	15
25.1	-2.14668457905879	2.42036356404677	15
25	-2.14668457905879	2.42036356404677	15
24.9	-1.68595179938122	2.17894309103814	15
24.8	-1.66414264777724	1.95102063556813	15
24.7	-1.66414264777724	1.95102063556813	15
24.6	-1.66414264777724	1.95102063556813	15
24.5	-1.95692007064749	2.07439171999176	13
24.4	-2.11731802638008	2.06363120672123	12
24.3	-2.11731802638008	2.06363120672123	12
24.2	-2.2265266243283	2.1147583583603	11
24.1	-1.92481680508061	2.03872514034535	12
24	-1.92481680508061	2.03872514034535	12
23.9	-1.92481680508061	2.03872514034535	12
23.8	-1.54776220360002	1.79516944736213	13
23.7	-1.34800055830833	1.73462847347288	14
23.6	-1.16739618954568	1.67712929925166	15
23.5	-1.14345906902087	1.68653728096357	14
23.4	-1.14345906902087	1.68653728096357	14
23.3	-1.12980133528741	1.64725170066431	15
23.2	-1.27427291971992	1.60734734279528	15
23.1	-1.45049615290669	1.75979592729925	16
23	-1.63499094801575	1.80099480379182	17
22.9	-1.56176681322261	1.66447999617071	15
22.8	-1.56176681322261	1.66447999617071	15
22.7	-1.49611801242236	1.72479313306762	14
22.6	-1.72605276013679	1.81300941996693	15
22.5	-1.97075059628151	1.85503133609375	17
22.4	-2.17197881045433	1.88715634429871	16
22.3	-2.17197881045433	1.88715634429871	16
22.2	-2.48524382884566	2.1836041025744	17
22.1	-2.48524382884566	2.1836041025744	17
22	-2.74596699777452	2.09263504010003	18
21.9	-2.69980214948706	2.11366318153893	20
21.8	-2.52222765021984	2.10237586465783	21
21.7	-2.67672784795403	2.01509104062722	21
21.6	-2.53018563751832	1.97378049628822	20
21.5	-2.51422258737843	1.88382179975059	22
21.4	-2.49352605084854	1.84760027206162	23
21.3	-2.50657947328685	1.8867423293559	22
21.2	-2.36853002070394	1.83951690586885	21
21.1	-2.36733268197362	1.88607422282359	20
21	-2.51080914303345	1.96577770188705	19
20.9	-2.66078622948936	1.97895795395931	17
20.8	-2.5927970471693	1.94957291774912	18
20.7	-2.5927970471693	1.94957291774912	18
20.6	-3.025	1.93518768088843	16
20.5	-3.025	1.93518768088843	16
20.4	-2.68686797752809	1.96523255047974	16
20.3	-2.69540791402051	1.90303564964895	17
20.2	-2.80899451133653	1.94581856181767	17
20.1	-2.81539142647777	2.00933509122217	16
20	-2.67601042175541	2.00051496368275	15
19.9	-2.67601042175541	2.00051496368275	15
19.8	-2.67601042175541	2.00051496368275	15
19.7	-2.87503175378602	1.86880794739127	15
19.6	-2.87503175378602	1.86880794739127	15
19.5	-2.90949996510573	1.93373504993806	14
19.4	-2.90670493404983	1.9544979211324	14
19.3	-2.90670493404983	1.9544979211324	14
19.2	-2.67951325665052	2.09065017210063	11
19.1	-2.67120990066764	1.99378000850665	12
19	-2.57004850303579	1.85457416467885	14
18.9	-2.50430461087519	1.91456357145295	13
18.8	-2.24160121754161	1.86778142973421	13
18.7	-2.57420615534928	2.17832346981999	14
18.6	-2.71805894805405	2.32887043066805	12
18.5	-2.71805894805405	2.32887043066805	12
18.4	-2.71805894805405	2.32887043066805	12
18.3	-2.97798108096105	2.28459883411785	11
18.2	-2.84676704585107	2.13271558415531	14
18.1	-2.84676704585107	2.13271558415531	14
18	-2.46043396840905	1.84101723056985	12
17.9	-2.14810291483472	1.93240761630305	12
17.8	-2.05925369208222	1.89015729731264	13
17.7	-2.41309884383651	2.05914246943087	15
17.6	-2.4450399975574	1.99092001547157	16
17.5	-2.4450399975574	1.99092001547157	16
17.4	-2.17006106497313	1.88701115308869	20
17.3	-2.16971177332682	1.88715024848329	20
17.2	-2.11040334742253	1.79567715037391	23
17.1	-2.22363267560162	1.73227444210174	23
17	-2.22363267560162	1.73227444210174	23
16.9	-2.0191650964245	1.49158951229625	21
16.8	-1.9014067149265	1.49560763424364	22
16.7	-2.15665555107156	1.85744225160745	23
16.6	-2.15665555107156	1.85744225160745	23
16.5	-2.15665555107156	1.85744225160745	23
16.4	-2.14733349617326	1.8195651781459	24
16.3	-2.25943331704934	1.85176187338401	25
16.2	-2.49953241677716	2.02548789581986	28
16.1	-2.68075737412192	2.18788866867945	29
16	-2.40701892620199	2.20025849760906	31
15.9	-2.45802149487054	2.20047321983421	30
15.8	-2.3562286272594	2.20973128246038	31
15.7	-2.2714808070939	2.19548376413274	33
15.6	-2.29737420615535	2.23368877269893	32
15.5	-2.42100561057571	2.25289347755409	33
15.4	-2.41766443131856	2.25461084238675	33
15.3	-2.46218322545188	2.25666286721981	32
15.2	-2.41747494485648	2.20708260168054	33
15.1	-2.40722627625794	2.20401788412385	32
15	-2.40722627625794	2.20401788412385	32
14.9	-2.51435689859725	2.35340356263952	35
14.8	-2.69659620538956	2.37465248917415	37
14.7	-2.66018306636156	2.36413167033871	38
14.6	-2.79172289045274	2.51069013375994	37
14.5	-2.66620460836997	2.43924138317141	36
14.4	-2.65446005360514	2.41291304112309	37
14.3	-2.86850699732751	2.42455183571989	34
14.2	-3.08736565705911	2.47577194803087	36
14.1	-3.01567130760462	2.38687318152708	36
14	-3.04527999897154	2.35591090590544	38
13.9	-3.01808358830638	2.36168837892973	38
13.8	-3.03931197929732	2.38247593844728	37
13.7	-2.88482457129257	2.31464184347437	39
13.6	-2.97905180636006	2.30710574331975	42
13.5	-2.71317671092952	2.19384454252885	44
13.4	-2.78260591997158	2.21404633513549	44
13.3	-2.96141748456721	2.22384542094108	44
13.2	-2.93374206155349	2.22110576016801	45
13.1	-2.88998201358973	2.33643107934636	44
13	-2.64812701514411	2.29452227077811	50
12.9	-2.56251394124858	2.29513594033768	53
12.8	-2.44930295464003	2.30598101598062	54
12.7	-2.38389874975121	2.33100474576829	54
12.6	-2.16560912886783	2.27214259468566	53
12.5	-2.08609904095852	2.25459762026097	57
12.4	-2.04307053474127	2.25156772564183	52
12.3	-1.87215895212506	1.99105678397166	48
12.2	-1.8273225044781	1.97855405741565	48
12.1	-1.47423261683765	1.90678808709454	48
12	-1.49543084454104	1.9519320148744	49
11.9	-1.27506717147045	1.83501312982027	48
11.8	-1.27506717147045	1.83501312982027	48
11.7	-1.07840853577297	1.75396521817835	44
11.6	-1.0737252347609	1.74091043807672	45
11.5	-0.871602544290801	1.79443995450761	49
11.4	-0.846994076697609	1.8134263395495	48
11.3	-0.961629315258103	1.9149929259113	48
11.2	-0.796696744159318	2.0050741176257	51
11.1	-0.668407801285186	2.00568202259283	52
11	-0.510823284395651	1.91897812775331	57
10.9	-0.549828565742098	1.94190999751602	54
10.8	-0.51565337216912	1.96012576298662	53
10.7	-0.420058806721294	1.91284815565022	53
10.6	-0.587342548157515	1.85263376947946	51
10.5	-0.419827685748546	1.920824671997	55
10.4	-0.226883619555823	1.84050571743074	52
10.3	-0.215349989531719	1.87208358351118	49
10.2	0.0312312822582348	2.00305421617375	46
10.1	-0.112711603406898	2.08188168163919	46
10	-0.112711603406898	2.08188168163919	46
9.9	0.063087096098818	2.13517966795235	42
9.8	-0.0598186048903421	2.05342502614488	38
9.7	0.171526367212607	1.92597227498094	38
9.6	0.171526367212607	1.92597227498094	38
9.5	0.116224439946959	1.99286015692262	35
9.4	0.262753855816873	1.85289861753804	35
9.3	0.418158280410357	1.93231478912857	30
9.2	0.14994463442436	1.73642946541038	30
9.1	0.205390563145393	1.76527211135254	29
9	0.488516295624258	2.04381685018547	28
8.9	0.650147274346961	2.15081403754415	34
8.8	0.643510828855232	2.17038652327864	33
8.7	0.453537697443411	2.19983281895595	30
8.6	0.341751343429407	2.19346666536932	30
8.5	0.727634461131158	2.22951895525821	31
8.4	0.748397992015226	2.26381127095637	29
8.3	0.955180752320467	2.36533988776006	30
8.2	0.955180752320467	2.36533988776006	30
8.1	0.838173609824298	2.37584821876194	29
8	1.22828965733826	2.29487488202659	28
7.9	1.61555417388343	2.30005084049714	33
7.8	1.63987039857467	2.26640407473683	34
7.7	1.74274992228094	2.29385583915073	33
7.6	1.97786584235972	2.2207032480266	29
7.5	1.95551131737502	2.13943056410585	30
7.4	1.76881499057854	2.24215803722268	28
7.3	1.92042952162639	2.23096426425985	26
7.2	1.63169226872207	2.19753849760669	27
7.1	1.54316448085378	2.01729369505766	26
7	1.53437754437388	2.01842115361886	24
6.9	1.44771372740596	2.03211722590356	25
6.8	1.70709167887966	1.98401654732549	24
6.7	2.22120175867123	1.99488223542227	24
6.6	1.77035154635301	2.06799280229896	26
6.5	1.90176138522499	2.17741349828553	27
6.4	1.83578212017587	2.07000076098183	25
6.3	1.66030874450415	2.12267856641777	25
6.2	1.65400260543886	2.28524856734793	30
6.1	2.0006709005048	2.34613574847998	30
6	1.90122972221754	2.36256526176192	29
5.9	2.06127048835133	2.33753863628351	29
5.8	2.22420004885198	2.36361172207052	32
5.7	2.79716745760346	2.55698667703429	28
5.6	2.99076174192197	2.51650305188449	28
5.5	2.67879671470444	2.46264160060432	32
5.4	2.62059036875842	2.46568799752739	33
5.3	2.2545709167888	2.19546774587345	30
5.2	2.25388907547631	2.20387643801157	32
5.1	2.25388907547631	2.20387643801157	32
5	2.36979923412705	2.34553364036751	31
4.9	2.31671246539652	2.36356048150462	24
4.8	2.11684053768694	2.26132391759104	31
4.7	2.17376648754275	2.2370970294538	31
4.6	1.96827238467444	2.17814017336534	28
4.5	1.63893972417422	2.01364210321558	26
4.4	1.55995148493169	1.93504007530708	29
4.3	1.45931851489986	1.96121143741112	30
4.2	1.45931851489986	1.96121143741112	30
4.1	1.45650992010338	1.97671284496463	31
4	1.24373042328803	1.9761362824392	34
3.9	1.09363200091957	1.96975843896345	34
3.8	1.12779875625503	1.75232839683865	37
3.7	0.937464457054099	1.57099914947696	39
3.6	0.956079688300545	1.53659262378953	41
3.5	0.669523693209571	1.47309198931832	40
3.4	0.686322088807751	1.49110924640171	38
3.3	1.03922162514248	1.67200574367157	45
3.2	1.08028147054849	1.69977866808902	47
3.1	1.15925595445799	1.70328619552662	49
3	1.24132721470964	1.8039174688622	47
2.9	1.37492802128698	1.7661082439736	47
2.8	1.2709024103774	1.69001330139481	47
2.7	1.49090892332082	2.02677501481834	53
2.6	1.39880632993505	1.96855213981256	61
2.5	1.43026711268247	1.97248791481669	59
2.4	1.65377448150286	2.01903856648373	55
2.3	1.68591941826103	1.99514171715957	61
2.2	1.63619359123107	2.01090170082809	64
2.1	1.80453757000347	2.0053851679634	69
2	1.8342783059637	2.03016581079315	65
