"ka"	"avg.dif"	"stdev"	"sites.used"
50	-23.4850024425991	32.5594036539986	5
49.9	-10.2819573359389	30.325022019582	6
49.8	-10.2819573359389	30.325022019582	6
49.7	-0.99741782399343	28.5325250559613	7
49.6	-0.99741782399343	28.5325250559613	7
49.5	-0.99741782399343	28.5325250559613	7
49.4	-0.99741782399343	28.5325250559613	7
49.3	-0.99741782399343	28.5325250559613	7
49.2	-0.99741782399343	28.5325250559613	7
49.1	4.7386419149975	27.9111991008136	8
49	4.7386419149975	27.9111991008136	8
48.9	4.7386419149975	27.9111991008136	8
48.8	4.7386419149975	27.9111991008136	8
48.7	4.7386419149975	27.9111991008136	8
48.6	4.7386419149975	27.9111991008136	8
48.5	4.7386419149975	27.9111991008136	8
48.4	4.7386419149975	27.9111991008136	8
48.3	4.7386419149975	27.9111991008136	8
48.2	4.7386419149975	27.9111991008136	8
48.1	4.7386419149975	27.9111991008136	8
48	4.7386419149975	27.9111991008136	8
47.9	4.7386419149975	27.9111991008136	8
47.8	4.7386419149975	27.9111991008136	8
47.7	12.3160025123874	28.9979175514687	7
47.6	12.3160025123874	28.9979175514687	7
47.5	12.3160025123874	28.9979175514687	7
47.4	12.3160025123874	28.9979175514687	7
47.3	25.6316560820713	31.745890061338	6
47.2	25.6316560820713	31.745890061338	6
47.1	25.6316560820713	31.745890061338	6
47	25.6316560820713	31.745890061338	6
46.9	25.6316560820713	31.745890061338	6
46.8	25.6316560820713	31.745890061338	6
46.7	25.6316560820713	31.745890061338	6
46.6	25.6316560820713	31.745890061338	6
46.5	25.6316560820713	31.745890061338	6
46.4	25.6316560820713	31.745890061338	6
46.3	25.6316560820713	31.745890061338	6
46.2	25.6316560820713	31.745890061338	6
46.1	25.6316560820713	31.745890061338	6
46	25.6316560820713	31.745890061338	6
45.9	30.9644776327726	29.1116911770524	7
45.8	30.9644776327726	29.1116911770524	7
45.7	30.9644776327726	29.1116911770524	7
45.6	30.9644776327726	29.1116911770524	7
45.5	33.6314728871519	27.6092941748066	8
45.4	33.6314728871519	27.6092941748066	8
45.3	39.4531631656082	33.2785043459399	8
45.2	39.4531631656082	33.2785043459399	8
45.1	39.4531631656082	33.2785043459399	8
45	39.4531631656082	33.2785043459399	8
44.9	55.4317119129039	35.616997699837	7
44.8	55.4317119129039	35.616997699837	7
44.7	55.4317119129039	35.616997699837	7
44.6	55.4317119129039	35.616997699837	7
44.5	53.9635442110406	33.4581633684751	8
44.4	53.9635442110406	33.4581633684751	8
44.3	53.9635442110406	33.4581633684751	8
44.2	53.9635442110406	33.4581633684751	8
44.1	53.8569334915208	36.1152374925387	7
44	53.8569334915208	36.1152374925387	7
43.9	53.8569334915208	36.1152374925387	7
43.8	53.8569334915208	36.1152374925387	7
43.7	53.8569334915208	36.1152374925387	7
43.6	53.8569334915208	36.1152374925387	7
43.5	53.8569334915208	36.1152374925387	7
43.4	53.8569334915208	36.1152374925387	7
43.3	53.8569334915208	36.1152374925387	7
43.2	53.8569334915208	36.1152374925387	7
43.1	53.8569334915208	36.1152374925387	7
43	53.8569334915208	36.1152374925387	7
42.9	55.3512457254519	39.0414101944282	6
42.8	55.3512457254519	39.0414101944282	6
42.7	55.3512457254519	39.0414101944282	6
42.6	55.3512457254519	39.0414101944282	6
42.5	55.3512457254519	39.0414101944282	6
42.4	72.8387884709331	40.4870935804117	4
42.3	73.6070346849048	35.1049080780476	5
42.2	73.6070346849048	35.1049080780476	5
42.1	73.6070346849048	35.1049080780476	5
42	73.6070346849048	35.1049080780476	5
41.9	73.6070346849048	35.1049080780476	5
41.8	78.9336834391794	38.1311532548929	4
41.7	78.9336834391794	38.1311532548929	4
41.6	78.9336834391794	38.1311532548929	4
41.5	78.9336834391794	38.1311532548929	4
41.4	78.9336834391794	38.1311532548929	4
41.3	78.9336834391794	38.1311532548929	4
41.2	78.9336834391794	38.1311532548929	4
41.1	78.9336834391794	38.1311532548929	4
41	78.9336834391794	38.1311532548929	4
40.9	78.9336834391794	38.1311532548929	4
40.8	90.6827878195733	36.7794582664541	3
40.7	77.4512701514411	40.0263822096245	4
40.6	49.4629539163002	34.0418153885091	6
40.5	49.4629539163002	34.0418153885091	6
40.4	49.4629539163002	34.0418153885091	6
40.3	49.4629539163002	34.0418153885091	6
40.2	49.9316770186335	31.6610809277731	7
40.1	49.9316770186335	31.6610809277731	7
40	49.9316770186335	31.6610809277731	7
39.9	49.9316770186335	31.6610809277731	7
39.8	49.9316770186335	31.6610809277731	7
39.7	49.3557034684904	30.2522790640349	8
39.6	52.6594474298431	28.7512757685423	9
39.5	51.3717024914509	30.719084412206	8
39.4	51.3717024914509	30.719084412206	8
39.3	51.3717024914509	30.719084412206	8
39.2	51.3717024914509	30.719084412206	8
39.1	51.3717024914509	30.719084412206	8
39	51.3717024914509	30.719084412206	8
38.9	51.3717024914509	30.719084412206	8
38.8	51.3717024914509	30.719084412206	8
38.7	51.3717024914509	30.719084412206	8
38.6	51.3717024914509	30.719084412206	8
38.5	51.3717024914509	30.719084412206	8
38.4	51.3717024914509	30.719084412206	8
38.3	66.9877172168331	33.0000324089032	7
