36455	-317.281966126063	-372.89239472926	-248.594929819507	-55.6104286031974	68.6870363065559
36456	-317.281966126063	-474.319126095619	-283.398219994237	-157.037159969556	33.883746131825
36457	-317.281966126063	-393.774368834099	-272.460043082179	-76.4924027080361	44.8219230438833
36458	-317.281966126063	-468.35284777995	-277.43194167857	-151.070881653888	39.850024447493
36459	-317.281966126063	-279.420701117125	-92.4773138928565	37.8612650089371	224.804652233206
36460	-317.281966126063	-537.959428129412	-221.746677399	-220.67746200335	95.5352887270626
36461	-567.970881139531	-754.734206932022	-521.054972901686	-186.763325792491	46.915908237845
36463	-650.997925054507	-767.661143282636	-412.667583500381	-116.663218228129	238.330341554126
36465	-650.997925054507	-616.515425952377	-438.52145620161	34.4824991021304	212.476468852897
36466	-650.997925054507	-612.537907075264	-432.555177885941	38.4600179792427	218.442747168565
36467	-650.997925054507	-683.138867144004	-441.504595359444	-32.1409420894973	209.493329695063
36468	-636.769111706701	-809.425091492314	-530.004390375188	-172.655979785613	106.764721331512
36469	-636.769111706701	-844.228381667044	-551.880744199305	-207.459269960344	84.888367507396
36470	-636.769111706701	-711.975879003067	-483.268543569121	-75.2067672963663	153.50056813758
36471	-636.769111706701	-767.661143282636	-498.184239358291	-130.892031575936	138.584872348409
36472	-636.769111706701	-686.122006301838	-477.302265253453	-49.3528945951375	159.466846453248
36473	-636.769111706701	-605.577249040318	-399.740647149767	31.1918626663826	237.028464556934
36474	-636.769111706701	-819.368888685094	-490.229201604067	-182.599776978393	146.539910102633
36475	-636.769111706701	-667.228791635556	-493.212340761901	-30.4596799288552	143.556770944799
36476	-636.769111706701	-741.807270581408	-537.959428129412	-105.038158874707	98.8096835772883
36477	-636.769111706701	-873.065393526107	-597.622211286094	-236.296281819407	39.1469004206067
36478	-857.127063560967	-708.992739845233	-488.240442165511	148.134323715734	368.886621395456
36479	-857.127063560967	-854.172178859825	-570.773958865587	2.95488470114185	286.353104695379
36480	-857.127063560967	-783.571218791085	-542.931326725802	73.5558447698817	314.195736835164
